"mjd","residual"
57734.4937507363,-593586.914062
57734.4937517776,-19418.802261
57734.4937528102,-201158.081055
57734.4937538435,-317101.715088
57734.4937548807,-99943.321228
57734.4937559135,-252098.602295
57734.4937569459,-453812.37793
57734.4937579826,-272415.863037
57734.4937590136,-591578.369141
57734.4937600545,-52264.854431
57734.4937610883,-120973.655701
57734.4937621217,-230241.836548
57734.4937631552,-331028.106689
57734.493764191,-235915.863037
57734.4937652258,-223235.031128
57734.4937662641,91527.442932
57734.4937672934,-367981.018066
57734.4937683281,-360882.385254
57734.493769359,-683786.865234
57734.4937703967,-425577.941895
57734.4937714307,-480960.998535
57734.493772465,-508831.878662
57734.4937735059,31794.523239
57734.4937745363,-341696.502686
57734.4937755717,-276656.341553
57734.4937766096,6271.345139
57734.4937776422,-170692.764282
57734.4937786757,-270933.044434
57734.4937797127,-63897.93396
57734.4937807415,-568750.732422
57734.4937817755,-627363.220215
57734.4937828172,-20379.203796
57734.4937838449,-620899.658203
57734.4937859179,-305748.016357
57734.4937869545,-134572.219849
57734.4937879889,-155575.881958
57734.4937890252,-16679.14772
57734.4937900586,-119204.811096
57734.4937910897,-424756.011963
57734.493792122,-631686.828613
57734.4937931614,-224782.974243
57734.4937941965,-183078.826904
57734.4937952274,-506844.299316
57734.4937962603,-659580.200195
57734.4937972969,-491167.480469
57734.4937983326,-403747.314453
57734.493799367,-417590.515137
57734.4938004011,-465537.04834
57734.4938014315,-837045.349121
57734.4938024719,-339583.007812
57734.4938035036,-594355.59082
57734.4938045409,-364014.556885
57734.4938055739,-510984.405518
57734.4938066062,-712562.744141
57734.4938076442,-424484.588623
57734.4938086784,-463222.991943
57734.4938097102,-706321.594238
57734.4938107432,-854424.865723
57734.4938117863,-122581.954956
57734.4938128213,-93161.521912
57734.4938138526,-378416.778564
57734.4938148882,-299182.58667
57734.4938159202,-524970.153809
57734.4938169524,-741932.678223
57734.4938179923,-285819.885254
57734.4938190269,-294387.268066
57734.4938200623,-229944.30542
57734.4938210968,-245123.077393
57734.4938221348,51057.128906
57734.4938231627,-536694.946289
57734.4938241945,-777009.643555
57734.4938252309,-628577.331543
57734.4938262674,-473910.675049
57734.4938273033,-360066.375732
57734.4938283369,-454749.816895
57734.4938293712,-484334.716797
57734.4938304023,-790335.083008
57734.4938314449,-102538.078308
57734.4938324816,73804.466248
57734.4938335092,-534357.48291
57734.493834546,-348086.517334
57734.4938355847,-5409.910679
57734.4938366146,-411608.642578
57734.4938376488,-448019.073486
57734.4938386858,-253236.419678
57734.4938397201,-277869.9646
57734.4938407579,-12445.397377
57734.4938417898,-249692.504883
57734.4938428219,-467265.930176
57734.4938438572,-409813.079834
57734.4938448926,-342762.390137
57734.4938459248,-553264.831543
57734.493846959,-599023.4375
57734.4938479925,-692162.04834
57734.4938490278,-641601.806641
57734.4938500664,-295560.36377
57734.4938510992,-459131.92749
57734.4938521365,-231979.232788
57734.4938531653,-738198.608398
57734.4938542064,-180499.191284
57734.4938552384,-407415.557861
57734.4938562757,-182267.89856
57734.4938573112,-109264.556885
57734.4938583426,-384173.461914
57734.4938593794,-205029.846191
57734.4938604097,-577551.696777
57734.4938614478,-282962.341309
57734.4938624848,-75008.056641
57734.4938635207,26257.200241
57734.493864553,-176452.697754
57734.4938655828,-594400.146484
57734.49386662,-368877.471924
57734.4938676552,-321498.565674
57734.4938686911,-220351.287842
57734.4938697248,-301617.706299
57734.4938707562,-582619.567871
57734.493871792,-483294.128418
57734.4938728274,-418083.953857
57734.4938738608,-525660.522461
57734.4938749015,-4571.717262
57734.4938759335,-229541.854858
57734.4938769688,-178306.060791
57734.4938780035,-171356.964111
57734.4938790386,-136605.545044
57734.4938800697,-440598.724365
57734.4938811066,-244490.310669
57734.4938821379,-535044.433594
57734.4938831804,144210.006714
57734.4938842149,124845.870972
57734.4938852494,114607.421875
57734.493886279,-322418.945312
57734.4938873095,-677373.962402
57734.493888349,-260596.832275
57734.4938893849,-151640.136719
57734.4938904185,-245639.450073
57734.4938914552,-69720.336914
57734.4938924892,-121818.214417
57734.4938935219,-294960.05249
57734.4938945523,-660120.788574
57734.4938955876,-604356.445312
57734.4938966289,-25461.256027
57734.4938976576,-546976.196289
57734.4938986952,-292050.231934
57734.4938997302,-258924.255371
57734.4939007638,-352314.453125
57734.4939017994,-264463.195801
57734.4939028373,7998.046398
57734.4939038686,-275018.4021
57734.4939048987,-666419.128418
57734.4939059338,-631659.729004
57734.4939069728,-260005.462646
57734.4939080122,155475.906372
57734.4939090443,-67971.458435
57734.4939100818,179080.093384
57734.4939111111,-280097.442627
57734.4939121412,-678760.070801
57734.4939131851,126163.314819
57734.4939142076,-926642.089844
57734.4939152498,-273122.772217
57734.4939162738,-1198072.998047
57734.4939173162,-524056.762695
57734.4939183539,-262724.456787
57734.4939193896,-170526.367188
57734.4939204194,-591121.398926
57734.493921454,-595577.209473
57734.4939224939,-141801.040649
57734.4939235265,-316288.543701
57734.4939245581,-586784.729004
57734.4939255878,-1006837.70752
57734.4939266308,-288516.723633
57734.493927663,-505933.013916
57734.493928701,-215795.211792
57734.4939297355,-224032.897949
57734.493930772,-66009.429932
57734.4939318047,-231817.382812
57734.4939328372,-420827.423096
57734.493933875,-150379.226685
57734.4939349095,-163300.186157
57734.4939359447,-114218.032837
57734.4939369723,-728182.556152
57734.4939380115,-335327.545166
57734.4939390438,-535099.121094
57734.4939400772,-641568.664551
57734.4939411083,-948690.429688
57734.4939421454,-741091.61377
57734.493943181,-660265.380859
57734.4939442246,115804.115295
57734.4939452571,-73920.761108
57734.4939462898,-240335.983276
57734.493947327,-19356.847763
57734.493948358,-330836.486816
57734.4939493896,-594343.505859
57734.4939504264,-409118.560791
57734.493951458,-673937.255859
57734.493952495,-476712.646484
57734.4939535301,-434435.546875
57734.4939545613,-729395.629883
57734.493955597,-643685.119629
57734.4939566333,-500893.157959
57734.4939576673,-554711.791992
57734.4939587017,-580505.004883
57734.4939597365,-566800.842285
57734.493960774,-323349.395752
57734.49396181,-205544.326782
57734.4939628409,-523438.659668
57734.4939638835,156289.398193
57734.4939649134,-253613.311768
57734.4939659449,-524780.822754
57734.4939669826,-263350.769043
57734.4939680199,-36242.500305
57734.4939690507,-361397.491455
57734.4939700859,-314136.871338
57734.4939711207,-306996.612549
57734.4939721543,-394666.351318
57734.4939731817,-1020112.792969
57734.4939742207,-647958.740234
57734.4939752565,-546264.526367
57734.4939762898,-665753.78418
57734.4939773269,-450093.048096
57734.4939783619,-423670.074463
57734.4939793968,-404035.27832
57734.493980429,-617826.904297
57734.4939814597,-958604.064941
57734.4939825007,-403462.463379
57734.493983534,-527259.338379
57734.493984565,-841020.385742
57734.4939856004,-770663.085938
57734.4939866352,-761996.948242
57734.4939876733,-467718.231201
57734.493988703,-893422.424316
57734.4939897434,-399027.038574
57734.49399078,-230235.321045
57734.4939918166,-62345.615387
57734.4939928488,-269877.258301
57734.4939938813,-454483.795166
57734.493994915,-537543.823242
57734.4939959446,-973646.484375
57734.4939969771,-1158350.097656
57734.4939980131,-1048769.897461
57734.4939990518,-693927.55127
57734.4940000916,-248361.526489
57734.4940011249,-364321.716309
57734.4940021556,-710976.745605
57734.4940031927,-500804.80957
57734.4940042286,-386790.740967
57734.4940052549,-1110580.566406
57734.4940062951,-636723.449707
57734.4940073321,-426303.375244
57734.4940083665,-454576.263428
57734.4940093987,-662376.586914
57734.4940104343,-585933.349609
57734.4940114713,-382542.84668
57734.4940125037,-576806.030273
57734.4940135381,-598717.529297
57734.4940145733,-544823.791504
57734.4940156153,85985.51178
57734.4940166411,-680190.124512
57734.4940176788,-412246.673584
57734.4940187164,-158625.091553
57734.4940197498,-271302.246094
57734.4940207815,-523490.41748
57734.494021816,-538320.495605
57734.4940228555,-120439.14032
57734.4940238905,-85132.843018
57734.4940249253,-77593.940735
57734.4940259594,-122929.367065
57734.494026991,-388801.452637
57734.4940280288,-116532.051086
57734.4940290592,-483637.756348
57734.4940300949,-392562.316895
57734.4940311264,-660506.225586
57734.4940321618,-597152.526855
57734.4940332046,100197.280884
57734.494034235,-261094.909668
57734.4940352658,-595836.730957
57734.4940363025,-423073.791504
57734.4940373376,-384250.061035
57734.4940383669,-841940.673828
57734.4940394019,-816220.88623
57734.4940404443,-144280.456543
57734.4940414761,-394523.31543
57734.4940425067,-741867.1875
57734.4940435457,-368672.943115
57734.4940445805,-354972.106934
57734.4940456179,-114559.867859
57734.4940466465,-638505.737305
57734.4940476747,-1196333.374023
57734.4940487156,-654507.141113
57734.4940497511,-579684.082031
57734.4940507884,-356337.768555
57734.4940518202,-600723.266602
57734.494052856,-504034.332275
57734.494053892,-384958.892822
57734.4940549265,-395952.941895
57734.4940559589,-590362.854004
57734.4940569956,-420356.628418
57734.4940580293,-496135.223389
57734.4940590611,-747523.681641
57734.4940600972,-615986.877441
57734.4940611336,-464354.827881
57734.4940621645,-792525.634766
57734.4940632021,-541953.00293
57734.4940642305,-1078592.529297
57734.4940652733,-370666.564941
57734.4940663076,-400921.813965
57734.4940673431,-333359.130859
57734.4940694172,85253.929138
57734.4940704462,-409028.564453
57734.4940714849,-57406.726837
57734.4940725157,-386209.04541
57734.4940735473,-654101.501465
57734.4940745853,-367692.260742
57734.4940756171,-606408.813477
57734.4940766587,-11304.708481
57734.4940776859,-651454.101562
57734.4940787273,-75602.294922
57734.494079761,-151657.852173
57734.4940807923,-443914.276123
57734.4940818282,-337904.449463
57734.4940828676,77270.492554
57734.4940838966,-413309.204102
57734.4940849294,-574505.615234
57734.4940859647,-519408.630371
57734.4940870009,-382382.141113
57734.4940880384,-136005.569458
57734.4940890719,-235430.206299
57734.4940901023,-603311.401367
57734.4940911366,-638990.17334
57734.4940921836,426779.510498
57734.4940932116,-147366.470337
57734.4940942431,-413919.98291
57734.4940952798,-241756.68335
57734.4940963141,-268682.037354
57734.494097346,-507722.77832
57734.494098381,-478218.994141
57734.494099416,-450573.822021
57734.4941004526,-276341.73584
57734.4941014909,32846.168518
57734.494102523,-185654.129028
57734.4941035533,-561726.806641
57734.4941045889,-476938.62915
57734.4941056224,-581028.747559
57734.4941066626,-97570.175171
57734.4941076954,-260118.07251
57734.4941087265,-563039.489746
57734.4941097601,-659784.973145
57734.4941107956,-585190.917969
57734.4941118311,-509753.234863
57734.4941128638,-677502.807617
57734.4941138978,-734884.155273
57734.4941149356,-462414.703369
57734.4941159716,-351712.158203
57734.4941170058,-387047.149658
57734.4941180374,-647485.595703
57734.4941190688,-928490.234375
57734.4941201081,-530484.191895
57734.4941211432,-488342.193604
57734.4941221773,-538347.106934
57734.4941232139,-369711.639404
57734.4941242474,-470558.868408
57734.4941252801,-637876.77002
57734.4941263154,-584968.933105
57734.4941273484,-728431.213379
57734.4941283825,-771142.028809
57734.494129416,-869992.858887
57734.4941304568,-344600.067139
57734.494131491,-384643.737793
57734.4941325242,-508009.216309
57734.494133561,-322152.770996
57734.4941345976,-151116.394043
57734.4941356296,-384476.257324
57734.4941366676,-91148.918152
57734.4941377096,543799.804688
57734.4941387339,-354422.729492
57734.4941397679,-409322.601318
57734.4941408026,-402864.959717
57734.4941418358,-529685.36377
57734.4941428726,-341456.512451
57734.494143904,-625114.807129
57734.4941449452,-57467.113495
57734.4941459764,-362295.532227
57734.4941470122,-261997.283936
57734.4941480428,-605310.180664
57734.4941490847,17698.287964
57734.4941501164,-241876.464844
57734.494151145,-758317.443848
57734.4941521801,-719597.351074
57734.4941532192,-337550.140381
57734.4941542559,-160408.187866
57734.4941552855,-600453.796387
57734.4941563245,-226830.032349
57734.4941573628,90933.280945
57734.4941583897,-573692.810059
57734.4941594278,-277590.698242
57734.4941604606,-440584.716797
57734.4941614954,-427446.44165
57734.4941625306,-384321.868896
57734.4941635653,-380325.22583
57734.4941646029,-124699.493408
57734.4941656339,-437017.76123
57734.4941666677,-512970.092773
57734.4941677061,-186904.35791
57734.494168739,-337439.727783
57734.494169772,-477026.062012
57734.4941708062,-520820.983887
57734.494171844,-245066.299438
57734.4941728765,-436453.063965
57734.4941739109,-457506.652832
57734.4941749488,-179200.653076
57734.4941759815,-342729.644775
57734.4941770203,13830.973625
57734.4941780553,41545.398712
57734.4941790884,-89421.424866
57734.4941801203,-327638.885498
57734.4941811586,-17651.584625
57734.4941821881,-461257.8125
57734.4941832259,-189875.717163
57734.4941842576,-443181.610107
57734.49418529,-632564.51416
57734.4941863277,-375495.117188
57734.4941873591,-651096.191406
57734.4941883942,-614912.04834
57734.4941894288,-617015.136719
57734.4941904644,-537861.816406
57734.4941914964,-769811.340332
57734.4941925359,-344937.713623
57734.4941935688,-495757.446289
57734.4941946092,-3332.530499
57734.4941956439,1880.21934
57734.4941966767,-161703.918457
57734.4941977092,-343799.560547
57734.494198742,-502809.539795
57734.4941997798,-234227.874756
57734.4942008101,-608365.41748
57734.4942018453,-559621.21582
57734.4942028783,-705852.355957
57734.4942039184,-232858.123779
57734.4942049458,-857385.009766
57734.4942059861,-375827.026367
57734.4942070214,-312829.01001
57734.4942080564,-285860.351562
57734.4942090903,-354693.572998
57734.4942101254,-315741.18042
57734.4942111579,-495651.275635
57734.4942121897,-744314.025879
57734.4942132252,-667584.350586
57734.494214267,-58572.933197
57734.4942152979,-381982.086182
57734.4942163342,-233400.20752
57734.4942173661,-473374.847412
57734.4942183993,-598555.053711
57734.4942194377,-277154.876709
57734.4942204709,-405054.046631
57734.4942215038,-551583.92334
57734.4942225448,-2623.557329
57734.4942235706,-768259.58252
57734.4942246121,-174441.116333
57734.4942256443,-390078.765869
57734.4942266855,177802.124023
57734.4942277124,-495955.413818
57734.49422875,-237929.733276
57734.4942297786,-758477.661133
57734.4942308158,-544946.044922
57734.4942318516,-443258.605957
57734.4942328874,-346932.159424
57734.4942339142,-1021358.276367
57734.4942349551,-484623.99292
57734.4942359917,-315553.466797
57734.4942370233,-578224.365234
57734.4942380607,-344605.804443
57734.4942390872,-1045029.785156
57734.494240129,-427207.458496
57734.4942411645,-354707.489014
57734.4942422012,-179911.056519
57734.4942432315,-553302.490234
57734.4942442681,-386661.071777
57734.4942453026,-395355.59082
57734.4942463363,-484294.158936
57734.4942473709,-482887.756348
57734.4942484054,-499957.305908
57734.4942494419,-335859.25293
57734.4942504737,-586079.406738
57734.4942515154,19673.753738
57734.4942525437,-527195.068359
57734.4942535814,-264513.061523
57734.49425461,-781681.152344
57734.4942556495,-363288.726807
57734.4942566891,63580.425262
57734.4942577229,-10563.536644
57734.4942587545,-280316.131592
57734.4942597888,-307408.172607
57734.4942608255,-128129.455566
57734.4942618529,-754458.80127
57734.4942628892,-615104.675293
57734.4942639271,-337647.674561
57734.4942649584,-619920.471191
57734.4942659954,-421772.735596
57734.4942670309,-347303.619385
57734.4942680663,-280352.508545
57734.4942690985,-491459.16748
57734.4942701326,-543785.339355
57734.4942711704,-274985.839844
57734.4942722022,-514862.792969
57734.494273237,-503076.599121
57734.4942742687,-758905.639648
57734.4942753083,-334223.266602
57734.4942763434,-291167.938232
57734.4942773777,-321152.34375
57734.4942784043,-1018607.727051
57734.4942794516,75665.298462
57734.494280481,-379949.493408
57734.4942815174,-229437.62207
57734.4942825526,-179442.123413
57734.4942835837,-489103.027344
57734.4942846183,-497142.791748
57734.4942856592,44946.964264
57734.4942866836,-835305.786133
57734.4942877258,-190983.505249
57734.4942887551,-654108.642578
57734.4942897889,-722592.590332
57734.494290826,-514218.566895
57734.4942918603,-546793.273926
57734.4942928919,-809475.769043
57734.4942939279,-687802.124023
57734.4942949633,-626979.858398
57734.4942959995,-492188.201904
57734.4942970329,-603014.770508
57734.4942980707,-324759.307861
57734.494299104,-447261.352539
57734.4943001383,-477850.250244
57734.4943011758,-228940.139771
57734.4943022048,-717222.167969
57734.4943032404,-639382.69043
57734.4943042779,-388526.672363
57734.494305316,-93679.290771
57734.494306349,-235513.35144
57734.4943073823,-349723.419189
57734.494308415,-521700.927734
57734.4943094504,-456139.953613
57734.4943104807,-832975.891113
57734.4943115215,-299089.263916
57734.4943125519,-672748.474121
57734.4943135937,-53381.835938
57734.4943146292,20427.625656
57734.4943156586,-429261.779785
57734.4943166877,-907586.608887
57734.494317733,5354.018211
57734.4943187655,-177750.564575
57734.4943197967,-476569.976807
57734.4943208276,-800432.556152
57734.4943218637,-676205.13916
57734.4943228996,-569718.017578
57734.4943239343,-567086.303711
57734.4943249686,-597235.656738
57734.4943260148,405772.369385
57734.4943270368,-693551.208496
57734.4943280745,-426217.86499
57734.494329105,-784860.961914
57734.4943301446,-357295.959473
57734.4943311764,-600491.760254
57734.4943322078,-884537.963867
57734.4943332468,-511417.907715
57734.494334279,-719678.466797
57734.4943353197,-203725.814819
57734.4943363513,-462285.766602
57734.4943373901,-108937.416077
57734.494338423,-252676.025391
57734.4943394517,-766902.404785
57734.494340488,-628453.063965
57734.4943415272,-237195.266724
57734.4943425575,-608040.893555
57734.4943435933,-513188.476562
57734.4943446277,-530774.963379
57734.4943456621,-559897.460938
57734.4943466967,-558180.358887
57734.4943477322,-489369.140625
57734.494348768,-387549.926758
57734.4943498018,-462640.655518
57734.494350845,272321.929932
57734.494351871,-473105.804443
57734.4943529076,-306373.99292
57734.4943539479,181862.792969
57734.4943549828,209686.904907
57734.4943560097,-466457.489014
57734.494357043,-575950.866699
57734.4943580779,-557012.878418
57734.4943591182,-67487.388611
57734.4943601483,-465484.49707
57734.4943611817,-574348.327637
57734.4943622161,-596794.189453
57734.4943632498,-677184.631348
57734.4943642854,-592312.438965
57734.4943653233,-315327.606201
57734.4943663562,-464492.156982
57734.4943673885,-671683.105469
57734.4943684248,-523036.865234
57734.4943694602,-465495.483398
57734.4943704906,-829557.495117
57734.4943715336,-109794.288635
57734.4943725652,-373199.279785
57734.4943735982,-514494.750977
57734.4943746333,-479639.434814
57734.4943756696,-330130.401611
57734.4943767028,-462029.266357
57734.4943777356,-621004.882812
57734.4943787678,-832668.029785
57734.494379803,-779851.196289
57734.4943808396,-614261.047363
57734.4943818721,-804186.279297
57734.4943829152,-76893.409729
57734.4943839366,-1214746.826172
57734.494384982,-286869.140625
57734.4943860096,-893455.627441
57734.4943870454,-799405.761719
57734.4943880843,-427632.598877
57734.4943891181,-504532.897949
57734.4943901571,-126480.171204
57734.4943911899,-290891.571045
57734.4943922206,-634274.047852
57734.4943932556,-601859.191895
57734.4943942956,-140440.612793
57734.4943953234,-734560.852051
57734.4943963581,-730019.348145
57734.4943973956,-481994.110107
57734.4943984299,-515251.159668
57734.4943994665,-344631.164551
57734.4944004994,-496127.990723
57734.4944015354,-380157.653809
57734.4944025709,-303501.464844
57734.4944036014,-659622.009277
57734.4944046408,-255132.873535
57734.4944056753,-271786.956787
57734.4944067071,-516311.584473
57734.4944077421,-482883.514404
57734.4944087765,-507100.006104
57734.4944098134,-312194.549561
57734.4944108445,-617967.834473
57734.4944118736,-1094151.245117
57734.4944129112,-840106.018066
57734.4944139513,-370993.469238
57734.4944149806,-835736.694336
57734.4944160201,-419056.732178
57734.4944170507,-766408.569336
57734.4944180876,-568273.925781
57734.4944191214,-647275.817871
57734.4944201594,-357503.265381
57734.4944211898,-725689.697266
57734.4944222252,-655654.724121
57734.49442326,-645111.328125
57734.4944242979,-364680.145264
57734.494425336,-65851.760864
57734.494426373,136384.857178
57734.4944274047,-118633.499146
57734.4944284339,-593563.781738
57734.4944294734,-170898.651123
57734.4944305025,-655613.647461
57734.4944315403,-380206.451416
57734.4944325716,-673185.974121
57734.4944336099,-356698.791504
57734.4944346457,-253172.653198
57734.4944356774,-512298.522949
57734.4944367177,-29188.678741
57734.4944377469,-492470.397949
57734.4944387848,-218509.689331
57734.4944398216,-25551.651001
57734.4944408524,-366388.885498
57734.4944418853,-516330.200195
57734.4944429182,-667490.29541
57734.4944439608,19415.086746
57734.4944449924,-243983.474731
57734.4944460272,-226165.939331
57734.4944470627,-156655.212402
57734.4944480969,-192958.114624
57734.4944491317,-179312.149048
57734.4944501647,-329412.750244
57734.4944511976,-473208.343506
57734.4944522321,-493750.274658
57734.4944532658,-568220.88623
57734.4944543009,-530195.678711
57734.4944553373,-378955.169678
57734.494456373,-291103.607178
57734.4944574064,-400675.140381
57734.4944584404,-456170.074463
57734.4944594784,-165853.668213
57734.4944605146,-38963.344574
57734.4944615429,-583925.170898
57734.4944625829,-123750.534058
57734.4944636161,-244863.677979
57734.494464652,-137622.192383
57734.4944656834,-423120.452881
57734.494466711,-1026104.614258
57734.4944677461,-989285.400391
57734.4944687874,-414665.95459
57734.4944698187,-708804.870605
57734.4944708551,-550400.268555
57734.4944718953,-78881.958008
57734.4944729254,-470906.524658
57734.4944739624,-261873.748779
57734.4944749965,-310247.406006
57734.4944760281,-573456.054688
57734.4944770624,-605660.888672
57734.4944780995,-396448.272705
57734.4944801682,-450106.018066
57734.4944812015,-565174.621582
57734.4944822377,-428677.55127
57734.4944832707,-570655.639648
57734.4944843055,-558063.659668
57734.4944853397,-599482.727051
57734.4944863742,-614194.580078
57734.4944874133,-230254.501343
57734.494488443,-654865.112305
57734.4944894834,-158806.396484
57734.4944905162,-319613.372803
57734.494491551,-306775.390625
57734.4944925842,-433207.855225
57734.4944936186,-454434.295654
57734.4944946499,-743167.785645
57734.4944956865,-577108.154297
57734.4944967202,-657784.179688
57734.4944977508,-1011508.972168
57734.4944987873,-848307.800293
57734.4944998232,-743273.55957
57734.4945008568,-831020.019531
57734.4945018896,-992882.507324
57734.494502927,-753329.650879
57734.4945039611,-799835.266113
57734.4945049995,-478290.710449
57734.4945060298,-854359.49707
57734.4945070694,-425106.231689
57734.4945081055,-306896.42334
57734.4945091394,-366465.148926
57734.4945101685,-846143.920898
57734.494511204,-771638.366699
57734.4945122379,-837509.338379
57734.4945132746,-659573.242188
57734.4945143091,-677605.773926
57734.4945153488,-244415.710449
57734.4945163802,-518034.362793
57734.4945174151,-497215.148926
57734.4945184476,-687534.667969
57734.494519487,-277398.132324
57734.4945205188,-518993.286133
57734.4945215483,-968347.167969
57734.4945225873,-594348.388672
57734.4945236244,-376996.368408
57734.4945246587,-412101.898193
57734.4945256934,-405448.181152
57734.4945267287,-347922.424316
57734.4945277629,-391483.551025
57734.4945287953,-584540.161133
57734.4945298286,-697415.283203
57734.4945308618,-827511.962891
57734.4945319028,-275301.025391
57734.4945329314,-798096.374512
57734.4945339641,-970076.35498
57734.4945350019,-695941.894531
57734.4945360324,-1052997.924805
57734.49453708,63996.501923
57734.4945381074,-562583.190918
57734.4945391434,-451009.643555
57734.4945401753,-685299.133301
57734.4945412136,-369193.084717
57734.4945422479,-404641.784668
57734.4945432831,-356473.632812
57734.4945443171,-407933.319092
57734.4945453546,-169506.820679
57734.4945463843,-591521.66748
57734.4945474203,-477521.118164
57734.4945484541,-549379.394531
57734.4945494897,-470099.243164
57734.4945505226,-617128.479004
57734.4945515571,-630981.872559
57734.494552592,-610956.115723
57734.4945536283,-473715.759277
57734.4945546641,-374708.374023
57734.4945556956,-640973.571777
57734.4945567316,-529797.363281
57734.4945577697,-227514.694214
57734.4945588074,36734.18808
57734.4945598375,-359620.666504
57734.4945608714,-426447.601318
57734.4945619053,-491161.651611
57734.4945629418,-331020.385742
57734.4945639752,-440143.066406
57734.494565007,-686806.335449
57734.4945660489,-54860.622406
57734.4945670819,-198516.815186
57734.4945681109,-691947.814941
57734.4945691485,-438837.95166
57734.4945701844,-324148.31543
57734.4945712237,69478.782654
57734.4945722539,-313448.913574
57734.4945732885,-311103.118896
57734.4945743203,-560076.904297
57734.494575357,-381825.22583
57734.494576392,-352899.963379
57734.4945774299,-76324.157715
57734.4945784597,-496626.251221
57734.4945794898,-887289.550781
57734.4945805301,-394426.177979
57734.494581569,-29542.34314
57734.4945826009,-270952.148438
57734.4945836356,-262919.647217
57734.4945846703,-260164.825439
57734.4945857026,-463944.976807
57734.494586738,-396449.09668
57734.4945877748,-214650.604248
57734.4945888125,50132.648468
57734.494589842,-393733.734131
57734.4945908789,-200862.701416
57734.4945919113,-395932.952881
57734.4945929472,-292183.441162
57734.4945939769,-714958.190918
57734.4945960469,-656417.297363
57734.4945970856,-305776.245117
57734.494598122,-153684.936523
57734.4945991525,-517084.228516
57734.4946001865,-570697.509766
57734.4946012202,-652549.499512
57734.4946022548,-654963.806152
57734.4946032906,-559982.177734
57734.4946043221,-828765.625
57734.4946053603,-521617.126465
57734.4946063945,-559803.161621
57734.4946074302,-476740.844727
57734.4946084651,-450896.362305
57734.4946095015,-299408.935547
57734.4946105328,-593901.733398
57734.4946115672,-612831.176758
57734.4946126041,-422530.761719
57734.4946136393,-367721.496582
57734.494614679,64548.484802
57734.4946157053,-659447.20459
57734.4946167392,-720066.894531
57734.4946177789,-283066.772461
57734.4946188156,-114027.183533
57734.494619847,-391040.100098
57734.4946208832,-256169.433594
57734.4946219168,-351492.370605
57734.4946229475,-686151.489258
57734.4946239823,-679927.67334
57734.4946250188,-519995.361328
57734.4946260553,-357365.570068
57734.4946270892,-421322.479248
57734.4946281199,-762739.746094
57734.4946291566,-587210.083008
57734.4946301919,-529638.977051
57734.4946312264,-542311.096191
57734.4946322592,-704633.544922
57734.4946332922,-845377.746582
57734.4946343289,-665618.652344
57734.4946353619,-811829.89502
57734.4946363956,-891682.312012
57734.494637433,-657605.34668
57734.4946384717,-307544.952393
57734.494639504,-507946.777344
57734.4946405353,-800316.28418
57734.4946415724,-586649.597168
57734.4946426066,-632547.912598
57734.4946436378,-922806.884766
57734.4946446724,-929578.552246
57734.4946457067,-959547.363281
57734.494646741,-992996.704102
57734.49464778,-614732.36084
57734.4946488201,-149993.667603
57734.4946498488,-661932.250977
57734.4946508782,-1114365.112305
57734.494651913,-1100450.073242
57734.4946529547,-494932.525635
57734.4946539891,-518872.98584
57734.4946550213,-728328.24707
57734.4946560611,-278572.540283
57734.4946570988,-18858.324051
57734.4946581297,-345562.774658
57734.4946591667,-137227.676392
57734.4946601925,-904762.756348
57734.4946612278,-850800.048828
57734.4946622646,-660986.572266
57734.4946632981,-761975.097656
57734.4946643389,-235219.192505
57734.4946653719,-377433.502197
57734.4946664048,-521611.755371
57734.4946674357,-848192.810059
57734.4946684749,-460183.135986
57734.4946695081,-586575.500488
57734.494670542,-647108.398438
57734.4946715751,-780743.103027
57734.4946726158,-260855.651855
57734.4946736482,-453403.961182
57734.4946746879,-17210.590363
57734.494675718,-412877.593994
57734.4946767543,-270988.952637
57734.4946777934,111568.710327
57734.4946788245,-194672.836304
57734.4946798522,-795489.562988
57734.4946808939,-184934.60083
57734.4946819285,-189641.403198
57734.4946829569,-727573.303223
57734.4946839959,-354295.776367
57734.4946850268,-680778.381348
57734.4946860671,-194143.157959
57734.4946870931,-934404.174805
57734.4946881296,-774589.172363
57734.494689166,-627763.916016
57734.4946902045,-297656.555176
57734.4946912341,-733015.563965
57734.4946922711,-528160.461426
57734.4946933099,-166234.588623
57734.4946943431,-291869.232178
57734.4946953786,-222100.204468
57734.4946964109,-421748.016357
57734.4946974437,-586346.679688
57734.4946984859,68949.752808
57734.494699513,-586464.538574
57734.4947005458,-749414.123535
57734.4947015824,-579283.813477
57734.4947026124,-976144.836426
57734.4947036497,-754544.98291
57734.4947046841,-773888.61084
57734.494705721,-580773.376465
57734.4947067507,-1005617.797852
57734.4947077918,-446172.88208
57734.4947088246,-612048.583984
57734.4947098629,-297228.820801
57734.4947119304,-449552.307129
57734.4947129684,-164619.598389
57734.4947139985,-552429.6875
57734.4947150301,-815628.479004
57734.4947160674,-586628.540039
57734.4947171044,-382845.275879
57734.4947181416,-167095.733643
57734.4947191711,-613700.683594
57734.4947202072,-485957.061768
57734.494721241,-562145.629883
57734.4947222755,-570126.220703
57734.4947233146,-192753.738403
57734.4947243473,-357215.698242
57734.4947253767,-809007.93457
57734.4947264116,-787092.041016
57734.4947274494,-520555.603027
57734.4947284842,-509496.826172
